dt s t A/A0 V/V0 v et ega ev eb ebl ebn es
0.000100 22100 2.210000 1.000808 0.999085 0.640635 929.540203 1.641637 0.450424 68.372860 62.879523 5.493337 859.075282
0.000100 22200 2.220000 1.000810 0.999085 0.640633 933.652814 1.649640 0.450736 68.371068 62.865555 5.505514 863.181370
0.000100 22300 2.230000 1.000812 0.999084 0.640631 937.753006 1.657636 0.451057 68.368562 62.850929 5.517633 867.275751
0.000100 22400 2.240000 1.000814 0.999084 0.640629 941.840539 1.665624 0.451387 68.365342 62.835647 5.529695 871.358185
0.000100 22500 2.250000 1.000816 0.999084 0.640627 945.915178 1.673605 0.451728 68.361412 62.819711 5.541701 875.428433
0.000100 22600 2.260000 1.000818 0.999083 0.640624 949.976692 1.681576 0.452078 68.356776 62.803124 5.553652 879.486261
0.000100 22700 2.270000 1.000820 0.999083 0.640622 954.024856 1.689540 0.452440 68.351438 62.785890 5.565548 883.531439
0.000100 22800 2.280000 1.000822 0.999082 0.640620 958.059450 1.697494 0.452811 68.345406 62.768015 5.577391 887.563739
0.000100 22900 2.290000 1.000824 0.999082 0.640618 962.080261 1.705439 0.453194 68.338686 62.749506 5.589180 891.582941
0.000100 23000 2.300000 1.000826 0.999082 0.640616 966.087080 1.713375 0.453588 68.331289 62.730372 5.600918 895.588828
0.000100 23100 2.310000 1.000828 0.999081 0.640614 970.079706 1.721301 0.453993 68.323225 62.710621 5.612604 899.581187
0.000100 23200 2.320000 1.000829 0.999081 0.640612 974.057940 1.729217 0.454410 68.314504 62.690265 5.624239 903.559810
0.000100 23300 2.330000 1.000831 0.999080 0.640610 978.021594 1.737122 0.454839 68.305138 62.669313 5.635825 907.524495
0.000100 23400 2.340000 1.000833 0.999080 0.640608 981.970483 1.745017 0.455279 68.295141 62.647779 5.647362 911.475046
0.000100 23500 2.350000 1.000835 0.999079 0.640606 985.904427 1.752900 0.455732 68.284526 62.625675 5.658851 915.411270
0.000100 23600 2.360000 1.000837 0.999079 0.640603 989.823256 1.760771 0.456197 68.273307 62.603015 5.670292 919.332981
0.000100 23700 2.370000 1.000839 0.999079 0.640601 993.726801 1.768631 0.456674 68.261499 62.579812 5.681687 923.239997
0.000100 23800 2.380000 1.000841 0.999078 0.640599 997.614904 1.776479 0.457164 68.249118 62.556082 5.693035 927.132144
0.000100 23900 2.390000 1.000843 0.999078 0.640597 1001.487410 1.784314 0.457666 68.236178 62.531840 5.704339 931.009251
0.000100 24000 2.400000 1.000844 0.999077 0.640595 1005.344170 1.792135 0.458181 68.222698 62.507100 5.715598 934.871155
0.000100 24100 2.410000 1.000846 0.999076 0.640593 1009.185042 1.799943 0.458709 68.208691 62.481879 5.726813 938.717698
0.000100 24200 2.420000 1.000848 0.999076 0.640591 1013.009889 1.807738 0.459249 68.194177 62.456192 5.737985 942.548725
0.000100 24300 2.430000 1.000850 0.999075 0.640589 1016.818580 1.815518 0.459802 68.179170 62.430056 5.749114 946.364090
0.000100 24400 2.440000 1.000852 0.999075 0.640587 1020.610990 1.823283 0.460368 68.163687 62.403486 5.760201 950.163651
0.000100 24500 2.450000 1.000854 0.999074 0.640585 1024.387000 1.831033 0.460947 68.147747 62.376500 5.771247 953.947273
0.000100 24600 2.460000 1.000855 0.999074 0.640582 1028.146495 1.838767 0.461538 68.131365 62.349113 5.782252 957.714825
0.000100 24700 2.470000 1.000857 0.999073 0.640580 1031.889366 1.846486 0.462142 68.114558 62.321342 5.793216 961.466181
0.000100 24800 2.480000 1.000859 0.999072 0.640578 1035.615510 1.854187 0.462758 68.097343 62.293203 5.804140 965.201222
0.000100 24900 2.490000 1.000861 0.999072 0.640576 1039.324829 1.861872 0.463387 68.079737 62.264712 5.815025 968.919833
0.000100 25000 2.500000 1.000862 0.999071 0.640574 1043.017229 1.869539 0.464028 68.061757 62.235887 5.825870 972.621905
0.000100 25100 2.510000 1.000864 0.999070 0.640572 1046.692621 1.877188 0.464681 68.043419 62.206742 5.836677 976.307333
0.000100 25200 2.520000 1.000866 0.999070 0.640570 1050.350922 1.884819 0.465347 68.024740 62.177295 5.847445 979.976017
0.000100 25300 2.530000 1.000868 0.999069 0.640568 1053.992053 1.892430 0.466024 68.005736 62.147562 5.858175 983.627862
0.000100 25400 2.540000 1.000869 0.999068 0.640566 1057.615939 1.900022 0.466713 67.986425 62.117558 5.868867 987.262778
0.000100 25500 2.550000 1.000871 0.999068 0.640563 1061.222510 1.907594 0.467414 67.966821 62.087300 5.879521 990.880680
0.000100 25600 2.560000 1.000873 0.999067 0.640561 1064.811700 1.915146 0.468127 67.946943 62.056805 5.890137 994.481484
0.000100 25700 2.570000 1.000875 0.999066 0.640559 1068.383447 1.922676 0.468851 67.926806 62.026089 5.900716 998.065114
0.000100 25800 2.580000 1.000876 0.999066 0.640557 1071.937693 1.930185 0.469586 67.906427 61.995169 5.911258 1001.631495
0.000100 25900 2.590000 1.000878 0.999065 0.640555 1075.474384 1.937672 0.470332 67.885823 61.964060 5.921763 1005.180558
0.000100 26000 2.600000 1.000880 0.999064 0.640553 1078.993470 1.945136 0.471088 67.865011 61.932780 5.932231 1008.712235
0.000100 26100 2.610000 1.000881 0.999063 0.640551 1082.494905 1.952576 0.471855 67.844007 61.901345 5.942662 1012.226466
0.000100 26200 2.620000 1.000883 0.999063 0.640549 1085.978644 1.959993 0.472633 67.822829 61.869773 5.953056 1015.723189
0.000100 26300 2.630000 1.000885 0.999062 0.640547 1089.444647 1.967385 0.473420 67.801494 61.838081 5.963413 1019.202348
0.000100 26400 2.640000 1.000886 0.999061 0.640545 1092.892879 1.974752 0.474217 67.780019 61.806285 5.973734 1022.663890
0.000100 26500 2.650000 1.000888 0.999060 0.640542 1096.323304 1.982093 0.475023 67.758422 61.774404 5.984018 1026.107765
0.000100 26600 2.660000 1.000890 0.999059 0.640540 1099.735893 1.989408 0.475839 67.736721 61.742456 5.994266 1029.533925
0.000100 26700 2.670000 1.000891 0.999059 0.640538 1103.130617 1.996696 0.476663 67.714934 61.710457 6.004477 1032.942324
0.000100 26800 2.680000 1.000893 0.999058 0.640536 1106.507451 2.003956 0.477496 67.693078 61.678426 6.014652 1036.332921
0.000100 26900 2.690000 1.000895 0.999057 0.640534 1109.866372 2.011187 0.478337 67.671172 61.646382 6.024790 1039.705675
0.000100 27000 2.700000 1.000896 0.999056 0.640532 1113.207360 2.018390 0.479186 67.649235 61.614343 6.034892 1043.060549
0.000100 27100 2.710000 1.000898 0.999055 0.640530 1116.530397 2.025562 0.480043 67.627284 61.582327 6.044958 1046.397508
0.000100 27200 2.720000 1.000899 0.999054 0.640528 1119.835466 2.032704 0.480906 67.605339 61.550352 6.054987 1049.716517
0.000100 27300 2.730000 1.000901 0.999054 0.640526 1123.122554 2.039814 0.481777 67.583418 61.518437 6.064981 1053.017546
0.000100 27400 2.740000 1.000902 0.999053 0.640524 1126.391650 2.046893 0.482653 67.561538 61.486601 6.074938 1056.300565
0.000100 27500 2.750000 1.000904 0.999052 0.640522 1129.642743 2.053938 0.483536 67.539720 61.454861 6.084859 1059.565549
0.000100 27600 2.760000 1.000906 0.999051 0.640520 1132.875824 2.060950 0.484425 67.517980 61.423236 6.094744 1062.812470
0.000100 27700 2.770000 1.000907 0.999050 0.640518 1136.090888 2.067927 0.485318 67.496338 61.391744 6.104593 1066.041305
0.000100 27800 2.780000 1.000909 0.999049 0.640516 1139.287928 2.074869 0.486217 67.474810 61.360403 6.114407 1069.252032
0.000100 27900 2.790000 1.000910 0.999048 0.640514 1142.466941 2.081775 0.487120 67.453415 61.329230 6.124184 1072.444632
0.000100 28000 2.800000 1.000912 0.999047 0.640512 1145.627925 2.088643 0.488027 67.432169 61.298243 6.133927 1075.619085
0.000100 28100 2.810000 1.000913 0.999047 0.640510 1148.770876 2.095475 0.488937 67.411090 61.267457 6.143633 1078.775374
0.000100 28200 2.820000 1.000915 0.999046 0.640508 1151.895796 2.102267 0.489850 67.390194 61.236890 6.153304 1081.913484
0.000100 28300 2.830000 1.000916 0.999045 0.640506 1155.002683 2.109021 0.490767 67.369497 61.206557 6.162940 1085.033399
0.000100 28400 2.840000 1.000918 0.999044 0.640504 1158.091540 2.115734 0.491685 67.349013 61.176473 6.172540 1088.135108
0.000100 28500 2.850000 1.000919 0.999043 0.640502 1161.162367 2.122407 0.492606 67.328758 61.146653 6.182106 1091.218597
0.000100 28600 2.860000 1.000920 0.999042 0.640500 1164.215168 2.129037 0.493527 67.308747 61.117110 6.191636 1094.283857
0.000100 28700 2.870000 1.000922 0.999041 0.640498 1167.249944 2.135626 0.494450 67.288991 61.087860 6.201132 1097.330877
0.000100 28800 2.880000 1.000923 0.999040 0.640496 1170.266700 2.142171 0.495373 67.269505 61.058913 6.210592 1100.359650
0.000100 28900 2.890000 1.000925 0.999039 0.640494 1173.265438 2.148673 0.496297 67.250301 61.030283 6.220018 1103.370168
0.000100 29000 2.900000 1.000926 0.999039 0.640492 1176.246163 2.155129 0.497220 67.231390 61.001980 6.229409 1106.362424
0.000100 29100 2.910000 1.000927 0.999038 0.640490 1179.208878 2.161541 0.498142 67.212783 60.974017 6.238766 1109.336412
0.000100 29200 2.920000 1.000929 0.999037 0.640488 1182.153588 2.167906 0.499063 67.194490 60.946401 6.248089 1112.292129
0.000100 29300 2.930000 1.000930 0.999036 0.640486 1185.080298 2.174225 0.499983 67.176522 60.919145 6.257377 1115.229568
0.000100 29400 2.940000 1.000931 0.999035 0.640485 1187.989012 2.180497 0.500901 67.158886 60.892255 6.266631 1118.148727
0.000100 29500 2.950000 1.000933 0.999034 0.640483 1190.879733 2.186720 0.501816 67.141593 60.865741 6.275852 1121.049604
0.000100 29600 2.960000 1.000934 0.999033 0.640481 1193.752469 2.192895 0.502729 67.124649 60.839611 6.285038 1123.932195
0.000100 29700 2.970000 1.000935 0.999032 0.640479 1196.607222 2.199021 0.503639 67.108062 60.813871 6.294191 1126.796500
0.000100 29800 2.980000 1.000937 0.999031 0.640477 1199.443998 2.205097 0.504546 67.091839 60.788529 6.303310 1129.642516
0.000100 29900 2.990000 1.000938 0.999031 0.640476 1202.262802 2.211122 0.505449 67.075987 60.763591 6.312396 1132.470244
0.000100 30000 3.000000 1.000939 0.999030 0.640474 1205.063638 2.217097 0.506347 67.060511 60.739063 6.321449 1135.279683
0.000100 30100 3.010000 1.000940 0.999029 0.640472 1207.846513 2.223020 0.507241 67.045418 60.714950 6.330468 1138.070834
0.000100 30200 3.020000 1.000942 0.999028 0.640470 1210.611432 2.228891 0.508131 67.030714 60.691259 6.339455 1140.843696
0.000100 30300 3.030000 1.000943 0.999027 0.640469 1213.358401 2.234710 0.509015 67.016403 60.667995 6.348409 1143.598272
0.000100 30400 3.040000 1.000944 0.999026 0.640467 1216.087424 2.240476 0.509894 67.002492 60.645161 6.357330 1146.334563
0.000100 30500 3.050000 1.000945 0.999025 0.640465 1218.798510 2.246188 0.510767 66.988984 60.622764 6.366219 1149.052572
0.000100 30600 3.060000 1.000947 0.999025 0.640463 1221.491664 2.251846 0.511634 66.975884 60.600808 6.375076 1151.752300
0.000100 30700 3.070000 1.000948 0.999024 0.640462 1224.166893 2.257450 0.512494 66.963199 60.579297 6.383902 1154.433750
0.000100 30800 3.080000 1.000949 0.999023 0.640460 1226.824205 2.262999 0.513348 66.950931 60.558236 6.392695 1157.096928
0.000100 30900 3.090000 1.000950 0.999022 0.640459 1229.463609 2.268492 0.514194 66.939086 60.537629 6.401457 1159.741837
0.000100 31000 3.100000 1.000951 0.999021 0.640457 1232.085112 2.273930 0.515034 66.927668 60.517480 6.410188 1162.368481
0.000100 31100 3.110000 1.000952 0.999021 0.640455 1234.688725 2.279311 0.515865 66.916681 60.497793 6.418888 1164.976867
0.000100 31200 3.120000 1.000953 0.999020 0.640454 1237.274456 2.284636 0.516689 66.906130 60.478573 6.427557 1167.567001
0.000100 31300 3.130000 1.000955 0.999019 0.640452 1239.842316 2.289903 0.517504 66.896020 60.459824 6.436196 1170.138890
0.000100 31400 3.140000 1.000956 0.999018 0.640451 1242.392318 2.295113 0.518311 66.886353 60.441548 6.444805 1172.692542
0.000100 31500 3.150000 1.000957 0.999018 0.640449 1244.924472 2.300265 0.519108 66.877134 60.423750 6.453384 1175.227965
0.000100 31600 3.160000 1.000958 0.999017 0.640448 1247.438791 2.305358 0.519897 66.868366 60.406433 6.461933 1177.745171
0.000100 31700 3.170000 1.000959 0.999016 0.640446 1249.935289 2.310393 0.520675 66.860053 60.389599 6.470453 1180.244168
0.000100 31800 3.180000 1.000960 0.999015 0.640445 1252.413980 2.315368 0.521444 66.852197 60.373253 6.478944 1182.724971
0.000100 31900 3.190000 1.000961 0.999015 0.640443 1254.874878 2.320283 0.522203 66.844802 60.357395 6.487407 1185.187590
0.000100 32000 3.200000 1.000962 0.999014 0.640442 1257.318000 2.325139 0.522951 66.837869 60.342029 6.495841 1187.632041
0.000100 32100 3.210000 1.000963 0.999013 0.640441 1259.743361 2.329934 0.523689 66.831401 60.327155 6.504247 1190.058338
0.000100 32200 3.220000 1.000964 0.999013 0.640439 1262.150979 2.334668 0.524415 66.825399 60.312775 6.512624 1192.466497
0.000100 32300 3.230000 1.000965 0.999012 0.640438 1264.540872 2.339341 0.525130 66.819864 60.298889 6.520975 1194.856537
0.000100 32400 3.240000 1.000966 0.999011 0.640436 1266.913057 2.343953 0.525833 66.814795 60.285498 6.529297 1197.228476
0.000100 32500 3.250000 1.000967 0.999011 0.640435 1269.267554 2.348504 0.526524 66.810193 60.272600 6.537593 1199.582333
0.000100 32600 3.260000 1.000968 0.999010 0.640434 1271.604383 2.352992 0.527203 66.806057 60.260195 6.545862 1201.918131
0.000100 32700 3.270000 1.000968 0.999009 0.640433 1273.923563 2.357419 0.527870 66.802385 60.248281 6.554104 1204.235890
0.000100 32800 3.280000 1.000969 0.999009 0.640431 1276.225116 2.361783 0.528524 66.799175 60.236856 6.562319 1206.535634
0.000100 32900 3.290000 1.000970 0.999008 0.640430 1278.509063 2.366085 0.529165 66.796424 60.225916 6.570508 1208.817389
0.000100 33000 3.300000 1.000971 0.999008 0.640429 1280.775425 2.370325 0.529793 66.794129 60.215458 6.578671 1211.081178
0.000100 33100 3.310000 1.000972 0.999007 0.640428 1283.024226 2.374502 0.530408 66.792286 60.205478 6.586808 1213.327031
0.000100 33200 3.320000 1.000973 0.999006 0.640427 1285.255488 2.378617 0.531009 66.790890 60.195972 6.594918 1215.554973
0.000100 33300 3.330000 1.000974 0.999006 0.640425 1287.469236 2.382669 0.531596 66.789937 60.186934 6.603003 1217.765033
0.000100 33400 3.340000 1.000974 0.999005 0.640424 1289.665492 2.386659 0.532170 66.789420 60.178357 6.611063 1219.957243
0.000100 33500 3.350000 1.000975 0.999005 0.640423 1291.844282 2.390586 0.532730 66.789333 60.170237 6.619096 1222.131632
0.000100 33600 3.360000 1.000976 0.999004 0.640422 1294.005631 2.394452 0.533277 66.789671 60.162566 6.627104 1224.288231
0.000100 33700 3.370000 1.000977 0.999004 0.640421 1296.149564 2.398255 0.533809 66.790425 60.155338 6.635087 1226.427075
0.000100 33800 3.380000 1.000978 0.999003 0.640420 1298.276108 2.401997 0.534327 66.791588 60.148545 6.643044 1228.548195
0.000100 33900 3.390000 1.000978 0.999003 0.640419 1300.385289 2.405678 0.534831 66.793154 60.142178 6.650976 1230.651626
0.000100 34000 3.400000 1.000979 0.999002 0.640418 1302.477136 2.409298 0.535321 66.795113 60.136231 6.658882 1232.737404
0.000100 34100 3.410000 1.000980 0.999002 0.640417 1304.551675 2.412857 0.535797 66.797458 60.130695 6.666763 1234.805563
0.000100 34200 3.420000 1.000981 0.999001 0.640416 1306.608937 2.416355 0.536260 66.800180 60.125562 6.674618 1236.856141
0.000100 34300 3.430000 1.000981 0.999001 0.640415 1308.648949 2.419795 0.536708 66.803271 60.120823 6.682448 1238.889176
0.000100 34400 3.440000 1.000982 0.999001 0.640414 1310.671743 2.423174 0.537142 66.806722 60.116469 6.690253 1240.904704
0.000100 34500 3.450000 1.000983 0.999000 0.640413 1312.677348 2.426495 0.537562 66.810524 60.112492 6.698032 1242.902766
0.000100 34600 3.460000 1.000983 0.999000 0.640412 1314.665796 2.429758 0.537969 66.814669 60.108882 6.705786 1244.883400
0.000100 34700 3.470000 1.000984 0.999000 0.640412 1316.637120 2.432964 0.538363 66.819146 60.105632 6.713514 1246.846647
0.000100 34800 3.480000 1.000985 0.998999 0.640411 1318.591352 2.436112 0.538742 66.823949 60.102731 6.721217 1248.792549
0.000100 34900 3.490000 1.000985 0.998999 0.640410 1320.528526 2.439204 0.539109 66.829066 60.100172 6.728894 1250.721146
0.000100 35000 3.500000 1.000986 0.998998 0.640409 1322.448677 2.442241 0.539463 66.834490 60.097945 6.736546 1252.632483
0.000100 35100 3.510000 1.000986 0.998998 0.640408 1324.351839 2.445223 0.539803 66.840211 60.096040 6.744171 1254.526601
0.000100 35200 3.520000 1.000987 0.998998 0.640408 1326.238049 2.448151 0.540131 66.846221 60.094450 6.751771 1256.403546
0.000100 35300 3.530000 1.000988 0.998998 0.640407 1328.107344 2.451025 0.540447 66.852510 60.093164 6.759345 1258.263363
0.000100 35400 3.540000 1.000988 0.998997 0.640406 1329.959762 2.453847 0.540750 66.859068 60.092175 6.766893 1260.106097
0.000100 35500 3.550000 1.000989 0.998997 0.640405 1331.795341 2.456617 0.541042 66.865888 60.091473 6.774415 1261.931795
0.000100 35600 3.560000 1.000989 0.998997 0.640405 1333.614121 2.459336 0.541321 66.872960 60.091049 6.781911 1263.740504
0.000100 35700 3.570000 1.000990 0.998997 0.640404 1335.416142 2.462005 0.541589 66.880275 60.090893 6.789381 1265.532273
0.000100 35800 3.580000 1.000990 0.998996 0.640403 1337.201445 2.464625 0.541846 66.887823 60.090998 6.796825 1267.307151
0.000100 35900 3.590000 1.000991 0.998996 0.640403 1338.970072 2.467196 0.542092 66.895596 60.091354 6.804242 1269.065188
0.000100 36000 3.600000 1.000991 0.998996 0.640402 1340.722066 2.469720 0.542327 66.903585 60.091951 6.811633 1270.806434
0.000100 36100 3.610000 1.000992 0.998996 0.640401 1342.457470 2.472197 0.542552 66.911780 60.092782 6.818998 1272.530941
0.000100 36200 3.620000 1.000992 0.998995 0.640401 1344.176329 2.474629 0.542767 66.920172 60.093836 6.826336 1274.238761
0.000100 36300 3.630000 1.000993 0.998995 0.640400 1345.878688 2.477016 0.542972 66.928753 60.095106 6.833648 1275.929947
0.000100 36400 3.640000 1.000993 0.998995 0.640400 1347.564593 2.479359 0.543167 66.937513 60.096581 6.840933 1277.604554
0.000100 36500 3.650000 1.000994 0.998995 0.640399 1349.234092 2.481659 0.543353 66.946444 60.098253 6.848191 1279.262636
0.000100 36600 3.660000 1.000994 0.998995 0.640399 1350.887231 2.483917 0.543531 66.955536 60.100113 6.855423 1280.904247
0.000100 36700 3.670000 1.000995 0.998995 0.640398 1352.524058 2.486133 0.543700 66.964781 60.102153 6.862628 1282.529445
0.000100 36800 3.680000 1.000995 0.998994 0.640398 1354.144625 2.488310 0.543860 66.974169 60.104363 6.869806 1284.138286
0.000100 36900 3.690000 1.000995 0.998994 0.640397 1355.748979 2.490446 0.544013 66.983694 60.106736 6.876958 1285.730827
0.000100 37000 3.700000 1.000996 0.998994 0.640397 1357.337173 2.492545 0.544158 66.993345 60.109262 6.884083 1287.307126
0.000100 37100 3.710000 1.000996 0.998994 0.640396 1358.909259 2.494605 0.544295 67.003116 60.111935 6.891181 1288.867242
0.000100 37200 3.720000 1.000997 0.998994 0.640396 1360.465287 2.496629 0.544426 67.012998 60.114745 6.898253 1290.411234
0.000100 37300 3.730000 1.000997 0.998994 0.640395 1362.005313 2.498617 0.544550 67.022983 60.117685 6.905298 1291.939163
0.000100 37400 3.740000 1.000997 0.998994 0.640395 1363.529390 2.500570 0.544668 67.033065 60.120749 6.912316 1293.451088
