dt s t A/A0 V/V0 v et eb ea ega ev ek ee ebl ebn es
1e-05 33200 0.332 1.00024 0.999678 0.641558 72.8917 62.0896 0 0.000748436 0.00138265 0.0997892 0 47.0364 15.0531 10.7003 
1e-05 33300 0.333 1.0003 0.999644 0.64148 72.8877 62.0952 0 0.00114495 0.00169312 0.0949184 0 47.0402 15.055 10.6947 
1e-05 33400 0.334 1.00034 0.999653 0.641453 72.8891 62.1034 0 0.00141785 0.0016092 0.0964763 0 47.0391 15.0643 10.6862 
1e-05 33500 0.335 1.00019 0.999674 0.641613 72.8896 62.1057 0 0.000429071 0.00141742 0.0983466 0 47.0322 15.0735 10.6837 
1e-05 33600 0.336 1.0003 0.999725 0.641536 72.8874 62.1092 0 0.00111651 0.00101314 0.0938815 0 47.0354 15.0738 10.6822 
1e-05 33700 0.337 1.00031 0.999711 0.641515 72.8861 62.1013 0 0.00120616 0.00111659 0.0959354 0 47.0388 15.0625 10.6865 
1e-05 33800 0.338 1.00023 0.999684 0.641575 72.889 62.0904 0 0.000667559 0.00132935 0.0963183 0 47.0395 15.051 10.7003 
1e-05 33900 0.339 1.00039 0.999646 0.641394 72.8846 62.0915 0 0.00193691 0.00167601 0.0909307 0 47.037 15.0545 10.6985 
1e-05 34000 0.34 1.00028 0.999774 0.641585 72.8925 62.0995 0 0.000981254 0.000684403 0.0972103 0 47.0374 15.0621 10.6941 
1e-05 34100 0.341 1.00038 0.999717 0.641454 72.8836 62.0993 0 0.00178562 0.00107292 0.0913756 0 47.038 15.0613 10.69 
1e-05 34200 0.342 1.00029 0.999722 0.641543 72.8879 62.1117 0 0.00105127 0.00103065 0.0960007 0 47.0329 15.0788 10.6781 
1e-05 34300 0.343 1.00032 0.999571 0.641419 72.8869 62.0978 0 0.00125981 0.0024531 0.0946101 0 47.0306 15.0672 10.6908 
1e-05 34400 0.344 1.00028 0.999573 0.641457 72.8857 62.0925 0 0.000972086 0.00243837 0.0902682 0 47.0335 15.059 10.6995 
1e-05 34500 0.345 1.0003 0.999655 0.64149 72.8916 62.0751 0 0.00112315 0.00158734 0.0998217 0 47.0299 15.0451 10.714 
1e-05 34600 0.346 1.00029 0.99968 0.641513 72.8853 62.0781 0 0.00107371 0.0013673 0.0979414 0 47.0268 15.0513 10.7068 
1e-05 34700 0.347 1.00031 0.999782 0.641558 72.886 62.0922 0 0.00123808 0.00063166 0.0946602 0 47.0322 15.06 10.6974 
1e-05 34800 0.348 1.00037 0.999743 0.641475 72.8839 62.0963 0 0.00174742 0.000880796 0.0953386 0 47.0384 15.0579 10.6896 
1e-05 34900 0.349 1.00026 0.999746 0.641582 72.8854 62.0997 0 0.000875228 0.000861172 0.0936871 0 47.0388 15.0608 10.6903 
1e-05 35000 0.35 1.00039 0.999694 0.64143 72.8938 62.1023 0 0.00187889 0.00125398 0.100161 0 47.0365 15.0658 10.6882 
1e-05 35100 0.351 1.00023 0.999645 0.641548 72.8898 62.1018 0 0.000676528 0.00168082 0.0972806 0 47.033 15.0688 10.6883 
1e-05 35200 0.352 1.00025 0.999663 0.641548 72.8894 62.0807 0 0.000751241 0.00151271 0.0993141 0 47.0308 15.0498 10.7072 
1e-05 35300 0.353 1.00032 0.999684 0.641493 72.8829 62.0609 0 0.0012485 0.00133194 0.0949499 0 47.0244 15.0365 10.7245 
1e-05 35400 0.354 1.00015 0.99974 0.641684 72.8815 62.0593 0 0.000299725 0.00089911 0.0948424 0 47.0231 15.0362 10.7262 
1e-05 35500 0.355 1.00042 0.999714 0.641415 72.8773 62.0612 0 0.00217585 0.00108978 0.0901769 0 47.0212 15.0401 10.7226 
1e-05 35600 0.356 1.00033 0.999722 0.641507 72.8865 62.0792 0 0.00133692 0.00102964 0.0974024 0 47.0309 15.0483 10.7076 
1e-05 35700 0.357 1.00027 0.999591 0.641477 72.8855 62.0827 0 0.000917897 0.00223474 0.0953244 0 47.0275 15.0552 10.7043 
1e-05 35800 0.358 1.00033 0.999635 0.641452 72.8889 62.0873 0 0.00133124 0.00177712 0.0979179 0 47.0202 15.0671 10.7006 
1e-05 35900 0.359 1.00027 0.999755 0.64158 72.889 62.0829 0 0.000932743 0.000803021 0.102391 0 47.0117 15.0712 10.702 
1e-05 36000 0.36 1.0003 0.999711 0.641524 72.8865 62.0758 0 0.00114212 0.00111538 0.0923065 0 47.0169 15.0589 10.7162 
1e-05 36100 0.361 1.00032 0.999602 0.64144 72.8878 62.061 0 0.00125394 0.00211261 0.096183 0 47.0183 15.0427 10.7273 
1e-05 36200 0.362 1.00026 0.999643 0.641521 72.8846 62.0552 0 0.000845361 0.00169746 0.0923455 0 47.0198 15.0354 10.7346 
1e-05 36300 0.363 1.00037 0.999665 0.641432 72.8896 62.0462 0 0.00168816 0.00149533 0.0967084 0 47.0173 15.0289 10.7435 
1e-05 36400 0.364 1.00027 0.999695 0.641544 72.8892 62.0585 0 0.000916123 0.00123844 0.0984803 0 47.02 15.0386 10.7301 
1e-05 36500 0.365 1.00033 0.999761 0.64153 72.8847 62.0578 0 0.00135863 0.00076083 0.0952227 0 47.0167 15.0411 10.7296 
1e-05 36600 0.366 1.00035 0.999768 0.641516 72.8891 62.0759 0 0.00152278 0.000715658 0.0978697 0 47.0167 15.0592 10.7131 
1e-05 36700 0.367 1.00034 0.999683 0.641466 72.8876 62.079 0 0.00148002 0.00133982 0.0972777 0 47.016 15.0631 10.7085 
1e-05 36800 0.368 1.00034 0.999659 0.641451 72.887 62.0756 0 0.00147321 0.00155423 0.0956664 0 47.0163 15.0593 10.7127 
1e-05 36900 0.369 1.00023 0.999624 0.641537 72.8871 62.0769 0 0.000664292 0.00189211 0.095348 0 47.0099 15.0671 10.7123 
1e-05 37000 0.37 1.00025 0.999545 0.641468 72.8904 62.092 0 0.00077999 0.00276 0.093551 0 47.0167 15.0753 10.7013 
1e-05 37100 0.371 1.00021 0.999667 0.641582 72.8852 62.0867 0 0.000560432 0.00148133 0.090699 0 47.0204 15.0662 10.7058 
1e-05 37200 0.372 1.00035 0.999722 0.64148 72.8971 62.0758 0 0.00157467 0.00103513 0.0997661 0 47.0184 15.0574 10.7189 
1e-05 37300 0.373 1.00026 0.999755 0.641589 72.8896 62.0736 0 0.000865552 0.000802377 0.0974438 0 47.0072 15.0664 10.7169 
1e-05 37400 0.374 1.00041 0.999724 0.641431 72.891 62.0732 0 0.00207903 0.00101442 0.100097 0 47.0104 15.0628 10.7147 
